schedule_id,staff_id,date,shift_type,start_time,end_time,location,assignments,breaks,overtime,quality_metrics,notes
SCH002914,NUR0048,2025-06-30,Day,2025-06-30 07:00:02.452019,2025-06-30 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance', 'Patient Care', 'Documentation'], 'patient_load': 5, 'supervision': 'None', 'special_assignments': []}","{'lunch': 35, 'short_breaks': 3, 'break_duration': 15}","{'scheduled': True, 'hours': 0, 'reason': 'Training'}","{'patient_satisfaction': 4.5177735757760855, 'documentation_completion': 0.9331936299302759, 'protocol_adherence': 0.9284820291509995, 'team_collaboration': 4.468613030548284}",Quality improvement focus
SCH002915,NUR0048,2025-07-01,Evening,2025-07-01 15:00:02.452019,2025-07-02 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation'], 'patient_load': 9, 'supervision': 'None', 'special_assignments': ['Rapid Response', 'Emergency Response']}","{'lunch': 30, 'short_breaks': 2, 'break_duration': 12}","{'scheduled': False, 'hours': 0, 'reason': 'Emergency'}","{'patient_satisfaction': 4.336601447437481, 'documentation_completion': 0.9797425084732134, 'protocol_adherence': 0.9828416155094013, 'team_collaboration': 4.428926823304285}",Quality improvement focus
SCH002916,NUR0048,2025-07-02,Evening,2025-07-02 15:00:02.452019,2025-07-03 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance'], 'patient_load': 7, 'supervision': 'None', 'special_assignments': []}","{'lunch': 42, 'short_breaks': 3, 'break_duration': 12}","{'scheduled': True, 'hours': 4, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 3.917948548006116, 'documentation_completion': 0.9219255204741119, 'protocol_adherence': 0.9652092891870147, 'team_collaboration': 3.8372403881148585}",Regular shift
SCH002917,NUR0048,2025-07-03,Night,2025-07-03 19:00:02.452019,2025-07-04 07:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training'], 'patient_load': 3, 'supervision': 'Supervising', 'special_assignments': []}","{'lunch': 44, 'short_breaks': 2, 'break_duration': 12}","{'scheduled': True, 'hours': 4, 'reason': 'Training'}","{'patient_satisfaction': 4.31992570524682, 'documentation_completion': 0.9625653601183822, 'protocol_adherence': 0.9367896857160604, 'team_collaboration': 4.287586035921729}",Regular shift
SCH002918,NUR0048,2025-07-04,Evening,2025-07-04 15:00:02.452019,2025-07-05 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance'], 'patient_load': 6, 'supervision': 'Supervising', 'special_assignments': ['Emergency Response', 'Code Team']}","{'lunch': 48, 'short_breaks': 4, 'break_duration': 14}","{'scheduled': True, 'hours': 0, 'reason': 'Training'}","{'patient_satisfaction': 4.365444798502588, 'documentation_completion': 0.9582943811071012, 'protocol_adherence': 0.9261738102894119, 'team_collaboration': 4.427487757506253}",Regular shift
SCH002919,NUR0048,2025-07-05,Day,2025-07-05 07:00:02.452019,2025-07-05 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation', 'Quality Assurance'], 'patient_load': 9, 'supervision': 'Supervising', 'special_assignments': []}","{'lunch': 44, 'short_breaks': 2, 'break_duration': 15}","{'scheduled': False, 'hours': 0, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 3.8977403954812653, 'documentation_completion': 0.9775100642685564, 'protocol_adherence': 0.9551573041030538, 'team_collaboration': 4.286471339322149}",Quality improvement focus
SCH002920,NUR0048,2025-07-06,Day,2025-07-06 07:00:02.452019,2025-07-06 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Quality Assurance', 'Patient Care'], 'patient_load': 1, 'supervision': 'Supervised', 'special_assignments': ['Rapid Response']}","{'lunch': 47, 'short_breaks': 4, 'break_duration': 15}","{'scheduled': True, 'hours': 3, 'reason': 'Special Project'}","{'patient_satisfaction': 4.817333466400836, 'documentation_completion': 0.9338577430300864, 'protocol_adherence': 0.9791756966914403, 'team_collaboration': 4.784367094097201}",Regular shift
SCH002921,NUR0048,2025-07-07,Evening,2025-07-07 15:00:02.452019,2025-07-08 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation', 'Patient Care'], 'patient_load': 2, 'supervision': 'Supervising', 'special_assignments': ['Emergency Response', 'Rapid Response']}","{'lunch': 35, 'short_breaks': 2, 'break_duration': 12}","{'scheduled': True, 'hours': 3, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 4.814036653714019, 'documentation_completion': 0.9449582618540819, 'protocol_adherence': 0.9739933465415791, 'team_collaboration': 3.568749928902701}",Training day
SCH002922,NUR0048,2025-07-08,Day,2025-07-08 07:00:02.452019,2025-07-08 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation', 'Quality Assurance'], 'patient_load': 7, 'supervision': 'Supervising', 'special_assignments': ['Code Team', 'Rapid Response']}","{'lunch': 50, 'short_breaks': 3, 'break_duration': 13}","{'scheduled': True, 'hours': 0, 'reason': 'Training'}","{'patient_satisfaction': 3.5033159791915383, 'documentation_completion': 0.83570754635209, 'protocol_adherence': 0.9152416284856536, 'team_collaboration': 4.953477323009895}",Team building activities
SCH002923,NUR0048,2025-07-09,Evening,2025-07-09 15:00:02.452019,2025-07-10 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Patient Care', 'Documentation'], 'patient_load': 2, 'supervision': 'None', 'special_assignments': ['Code Team', 'Rapid Response']}","{'lunch': 33, 'short_breaks': 3, 'break_duration': 15}","{'scheduled': False, 'hours': 0, 'reason': 'Special Project'}","{'patient_satisfaction': 4.753477068988622, 'documentation_completion': 0.837523548704351, 'protocol_adherence': 0.9767020291197874, 'team_collaboration': 4.409114610192045}",Team building activities
SCH002924,NUR0048,2025-07-10,Evening,2025-07-10 15:00:02.452019,2025-07-11 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Documentation'], 'patient_load': 5, 'supervision': 'Supervised', 'special_assignments': []}","{'lunch': 58, 'short_breaks': 4, 'break_duration': 13}","{'scheduled': True, 'hours': 0, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 4.588451234772068, 'documentation_completion': 0.9133841782496668, 'protocol_adherence': 0.9080279182307623, 'team_collaboration': 4.88804748435207}",Training day
SCH002925,NUR0048,2025-07-11,Evening,2025-07-11 15:00:02.452019,2025-07-12 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Patient Care'], 'patient_load': 2, 'supervision': 'Supervised', 'special_assignments': ['Emergency Response', 'Rapid Response']}","{'lunch': 40, 'short_breaks': 2, 'break_duration': 15}","{'scheduled': True, 'hours': 0, 'reason': 'Training'}","{'patient_satisfaction': 3.982796955108964, 'documentation_completion': 0.8158131328476746, 'protocol_adherence': 0.918948379539096, 'team_collaboration': 4.728913777043813}",New protocol implementation
SCH002926,NUR0048,2025-07-12,Evening,2025-07-12 15:00:02.452019,2025-07-13 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation', 'Patient Care', 'Training'], 'patient_load': 8, 'supervision': 'Supervising', 'special_assignments': ['Emergency Response', 'Rapid Response']}","{'lunch': 55, 'short_breaks': 2, 'break_duration': 10}","{'scheduled': False, 'hours': 3, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 4.332514336942205, 'documentation_completion': 0.9814203370954347, 'protocol_adherence': 0.9990812387510405, 'team_collaboration': 4.071129210278941}",Team building activities
SCH002927,NUR0048,2025-07-13,Day,2025-07-13 07:00:02.452019,2025-07-13 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation'], 'patient_load': 5, 'supervision': 'Supervised', 'special_assignments': []}","{'lunch': 60, 'short_breaks': 4, 'break_duration': 15}","{'scheduled': False, 'hours': 0, 'reason': 'Emergency'}","{'patient_satisfaction': 4.31207354318692, 'documentation_completion': 0.9435765752856164, 'protocol_adherence': 0.9806931573557768, 'team_collaboration': 4.455895151782422}",New protocol implementation
SCH002928,NUR0048,2025-07-14,Evening,2025-07-14 15:00:02.452019,2025-07-15 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Documentation', 'Quality Assurance'], 'patient_load': 3, 'supervision': 'Supervising', 'special_assignments': []}","{'lunch': 55, 'short_breaks': 3, 'break_duration': 15}","{'scheduled': True, 'hours': 2, 'reason': 'Special Project'}","{'patient_satisfaction': 3.5538931287549547, 'documentation_completion': 0.941908423428936, 'protocol_adherence': 0.9750279771733366, 'team_collaboration': 4.153311551449253}",Quality improvement focus
SCH002929,NUR0049,2025-05-15,Day,2025-05-15 07:00:02.452019,2025-05-15 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance', 'Patient Care'], 'patient_load': 9, 'supervision': 'Supervised', 'special_assignments': ['Emergency Response', 'Rapid Response']}","{'lunch': 56, 'short_breaks': 4, 'break_duration': 13}","{'scheduled': True, 'hours': 0, 'reason': 'Emergency'}","{'patient_satisfaction': 4.0197721066530665, 'documentation_completion': 0.8127014157030349, 'protocol_adherence': 0.9506199191761325, 'team_collaboration': 4.115956602635107}",Team building activities
SCH002930,NUR0049,2025-05-16,Night,2025-05-16 19:00:02.452019,2025-05-17 07:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Patient Care', 'Training', 'Documentation'], 'patient_load': 8, 'supervision': 'Supervised', 'special_assignments': ['Rapid Response', 'Code Team']}","{'lunch': 39, 'short_breaks': 2, 'break_duration': 14}","{'scheduled': False, 'hours': 0, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 4.212386918193632, 'documentation_completion': 0.8075880940436623, 'protocol_adherence': 0.970775873994832, 'team_collaboration': 4.157574394001002}",New protocol implementation
SCH002931,NUR0049,2025-05-17,Night,2025-05-17 19:00:02.452019,2025-05-18 07:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Patient Care'], 'patient_load': 8, 'supervision': 'Supervising', 'special_assignments': []}","{'lunch': 60, 'short_breaks': 3, 'break_duration': 11}","{'scheduled': True, 'hours': 0, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 3.7362345780375747, 'documentation_completion': 0.9686046536854792, 'protocol_adherence': 0.9698288534076808, 'team_collaboration': 4.195853627603576}",Regular shift
SCH002932,NUR0049,2025-05-18,Day,2025-05-18 07:00:02.452019,2025-05-18 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance', 'Documentation', 'Patient Care'], 'patient_load': 1, 'supervision': 'Supervising', 'special_assignments': ['Code Team', 'Rapid Response']}","{'lunch': 46, 'short_breaks': 4, 'break_duration': 15}","{'scheduled': False, 'hours': 0, 'reason': 'Emergency'}","{'patient_satisfaction': 3.813933277530935, 'documentation_completion': 0.8490037465192988, 'protocol_adherence': 0.9451240426447791, 'team_collaboration': 3.7464607680476645}",Training day
SCH002933,NUR0049,2025-05-19,Day,2025-05-19 07:00:02.452019,2025-05-19 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance', 'Documentation'], 'patient_load': 9, 'supervision': 'Supervising', 'special_assignments': ['Rapid Response', 'Emergency Response']}","{'lunch': 49, 'short_breaks': 4, 'break_duration': 13}","{'scheduled': True, 'hours': 0, 'reason': 'Training'}","{'patient_satisfaction': 4.452335743917251, 'documentation_completion': 0.8836679289780959, 'protocol_adherence': 0.9307746927613143, 'team_collaboration': 4.858709354596893}",Training day
SCH002934,NUR0049,2025-05-20,Night,2025-05-20 19:00:02.452019,2025-05-21 07:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Quality Assurance', 'Patient Care'], 'patient_load': 10, 'supervision': 'None', 'special_assignments': []}","{'lunch': 50, 'short_breaks': 4, 'break_duration': 14}","{'scheduled': False, 'hours': 3, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 4.980752690658177, 'documentation_completion': 0.8015988957009912, 'protocol_adherence': 0.9093132624290307, 'team_collaboration': 4.476841935457372}",New protocol implementation
SCH002935,NUR0049,2025-05-21,Day,2025-05-21 07:00:02.452019,2025-05-21 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training'], 'patient_load': 4, 'supervision': 'Supervising', 'special_assignments': ['Code Team']}","{'lunch': 57, 'short_breaks': 3, 'break_duration': 13}","{'scheduled': False, 'hours': 0, 'reason': 'Special Project'}","{'patient_satisfaction': 3.7650582942890054, 'documentation_completion': 0.9109585033604566, 'protocol_adherence': 0.9073135555388514, 'team_collaboration': 4.278847370354201}",Quality improvement focus
SCH002936,NUR0049,2025-05-22,Evening,2025-05-22 15:00:02.452019,2025-05-23 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance', 'Patient Care'], 'patient_load': 10, 'supervision': 'Supervising', 'special_assignments': []}","{'lunch': 44, 'short_breaks': 3, 'break_duration': 14}","{'scheduled': True, 'hours': 0, 'reason': 'Emergency'}","{'patient_satisfaction': 4.439566306712859, 'documentation_completion': 0.9956026716357784, 'protocol_adherence': 0.9208731230964734, 'team_collaboration': 3.8665737589071845}",Regular shift
SCH002937,NUR0049,2025-05-23,Evening,2025-05-23 15:00:02.452019,2025-05-24 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training'], 'patient_load': 6, 'supervision': 'None', 'special_assignments': ['Emergency Response', 'Code Team']}","{'lunch': 44, 'short_breaks': 4, 'break_duration': 12}","{'scheduled': False, 'hours': 3, 'reason': 'Training'}","{'patient_satisfaction': 4.119048520865097, 'documentation_completion': 0.8262986016112781, 'protocol_adherence': 0.9882170828522014, 'team_collaboration': 4.002477377397535}",Team building activities
SCH002938,NUR0049,2025-05-24,Day,2025-05-24 07:00:02.452019,2025-05-24 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Documentation', 'Quality Assurance'], 'patient_load': 7, 'supervision': 'None', 'special_assignments': ['Rapid Response']}","{'lunch': 55, 'short_breaks': 3, 'break_duration': 15}","{'scheduled': False, 'hours': 0, 'reason': 'Emergency'}","{'patient_satisfaction': 4.345929972756661, 'documentation_completion': 0.9017164409746937, 'protocol_adherence': 0.9527914516277706, 'team_collaboration': 4.231706259100376}",Training day
SCH002939,NUR0049,2025-05-25,Day,2025-05-25 07:00:02.452019,2025-05-25 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Quality Assurance', 'Documentation', 'Training'], 'patient_load': 9, 'supervision': 'Supervising', 'special_assignments': ['Rapid Response', 'Code Team']}","{'lunch': 39, 'short_breaks': 4, 'break_duration': 11}","{'scheduled': False, 'hours': 3, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 3.712148191415631, 'documentation_completion': 0.8759821575819223, 'protocol_adherence': 0.9466283702843443, 'team_collaboration': 3.656027628604508}",Training day
SCH002940,NUR0049,2025-05-26,Day,2025-05-26 07:00:02.452019,2025-05-26 19:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training', 'Patient Care', 'Quality Assurance'], 'patient_load': 5, 'supervision': 'Supervising', 'special_assignments': ['Rapid Response', 'Code Team']}","{'lunch': 47, 'short_breaks': 4, 'break_duration': 10}","{'scheduled': False, 'hours': 4, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 3.6800981878333854, 'documentation_completion': 0.9860801655093888, 'protocol_adherence': 0.9543833544581392, 'team_collaboration': 4.7471717422890745}",Team building activities
SCH002941,NUR0049,2025-05-27,Night,2025-05-27 19:00:02.452019,2025-05-28 07:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Patient Care'], 'patient_load': 3, 'supervision': 'None', 'special_assignments': ['Emergency Response', 'Code Team']}","{'lunch': 30, 'short_breaks': 4, 'break_duration': 12}","{'scheduled': False, 'hours': 0, 'reason': 'Training'}","{'patient_satisfaction': 4.438228966330625, 'documentation_completion': 0.8169659103100492, 'protocol_adherence': 0.9993058522575924, 'team_collaboration': 4.584046334767497}",Regular shift
SCH002942,NUR0049,2025-05-28,Evening,2025-05-28 15:00:02.452019,2025-05-29 03:00:02.452019,Pediatrics,"{'primary_role': 'Nurse', 'secondary_roles': ['Training'], 'patient_load': 7, 'supervision': 'None', 'special_assignments': ['Emergency Response']}","{'lunch': 60, 'short_breaks': 3, 'break_duration': 15}","{'scheduled': False, 'hours': 0, 'reason': 'Staff Shortage'}","{'patient_satisfaction': 4.493623930819193, 'documentation_completion': 0.804008995236627, 'protocol_adherence': 0.958228247983473, 'team_collaboration': 4.422912940389717}",Quality improvement focus
